[2026-04-23 11:25:35] === Oracle Database Workload Execution ===
[2026-04-23 11:25:35] Duration: 120 seconds
[2026-04-23 11:25:35] Target PDB: FREEPDB1
[2026-04-23 11:25:35] Batch size: 100
[2026-04-23 11:25:35] Workers: 4
[2026-04-23 11:25:35] Verifying database connection...
[2026-04-23 11:25:35] Database status: OPEN
[2026-04-23 11:25:35] PDB FREEPDB1 status: READ WRITE
[2026-04-23 11:25:35] Creating benchmark schema...
[2026-04-23 11:25:36] Benchmark schema created with 10,000 initial orders
[2026-04-23 11:25:36] Creating workload procedure...
[2026-04-23 11:25:37] Workload procedure created
[2026-04-23 11:25:37] Starting workload execution (120 seconds)...
Workload started at: 2026-04-23 11:25:37
Iteration 30200: Inserts=906000, Updates=604000, Selects=1510000, Elapsed=79s
Iteration 30300: Inserts=909000, Updates=606000, Selects=1515000, Elapsed=80s
Iteration 30400: Inserts=912000, Updates=608000, Selects=1520000, Elapsed=80s
Iteration 30500: Inserts=915000, Updates=610000, Selects=1525000, Elapsed=80s
Iteration 30600: Inserts=918000, Updates=612000, Selects=1530000, Elapsed=81s
Iteration 30700: Inserts=921000, Updates=614000, Selects=1535000, Elapsed=81s
Iteration 30800: Inserts=924000, Updates=616000, Selects=1540000, Elapsed=81s
Iteration 30900: Inserts=927000, Updates=618000, Selects=1545000, Elapsed=82s
Iteration 31000: Inserts=930000, Updates=620000, Selects=1550000, Elapsed=82s
Iteration 31100: Inserts=933000, Updates=622000, Selects=1555000, Elapsed=82s
Iteration 31200: Inserts=936000, Updates=624000, Selects=1560000, Elapsed=82s
Iteration 31300: Inserts=939000, Updates=626000, Selects=1565000, Elapsed=83s
Iteration 31400: Inserts=942000, Updates=628000, Selects=1570000, Elapsed=83s
Iteration 31500: Inserts=945000, Updates=630000, Selects=1575000, Elapsed=83s
Iteration 31600: Inserts=948000, Updates=632000, Selects=1580000, Elapsed=84s
Iteration 31700: Inserts=951000, Updates=634000, Selects=1585000, Elapsed=84s
Iteration 31800: Inserts=954000, Updates=636000, Selects=1590000, Elapsed=85s
Iteration 31900: Inserts=957000, Updates=638000, Selects=1595000, Elapsed=85s
Iteration 32000: Inserts=960000, Updates=640000, Selects=1600000, Elapsed=86s
Iteration 32100: Inserts=963000, Updates=642000, Selects=1605000, Elapsed=86s
Iteration 32200: Inserts=966000, Updates=644000, Selects=1610000, Elapsed=86s
Iteration 32300: Inserts=969000, Updates=646000, Selects=1615000, Elapsed=87s
Iteration 32400: Inserts=972000, Updates=648000, Selects=1620000, Elapsed=87s
Iteration 32500: Inserts=975000, Updates=650000, Selects=1625000, Elapsed=87s
Iteration 32600: Inserts=978000, Updates=652000, Selects=1630000, Elapsed=88s
Iteration 32700: Inserts=981000, Updates=654000, Selects=1635000, Elapsed=88s
Iteration 32800: Inserts=984000, Updates=656000, Selects=1640000, Elapsed=89s
Iteration 32900: Inserts=987000, Updates=658000, Selects=1645000, Elapsed=89s
Iteration 33000: Inserts=990000, Updates=660000, Selects=1650000, Elapsed=89s
Iteration 33100: Inserts=993000, Updates=662000, Selects=1655000, Elapsed=90s
Iteration 33200: Inserts=996000, Updates=664000, Selects=1660000, Elapsed=90s
Iteration 33300: Inserts=999000, Updates=666000, Selects=1665000, Elapsed=90s
Iteration 33400: Inserts=1002000, Updates=668000, Selects=1670000, Elapsed=91s
Iteration 33500: Inserts=1005000, Updates=670000, Selects=1675000, Elapsed=91s
Iteration 33600: Inserts=1008000, Updates=672000, Selects=1680000, Elapsed=91s
Iteration 33700: Inserts=1011000, Updates=674000, Selects=1685000, Elapsed=92s
Iteration 33800: Inserts=1014000, Updates=676000, Selects=1690000, Elapsed=92s
Iteration 33900: Inserts=1017000, Updates=678000, Selects=1695000, Elapsed=92s
Iteration 34000: Inserts=1020000, Updates=680000, Selects=1700000, Elapsed=93s
Iteration 34100: Inserts=1023000, Updates=682000, Selects=1705000, Elapsed=93s
Iteration 34200: Inserts=1026000, Updates=684000, Selects=1710000, Elapsed=93s
Iteration 34300: Inserts=1029000, Updates=686000, Selects=1715000, Elapsed=94s
Iteration 34400: Inserts=1032000, Updates=688000, Selects=1720000, Elapsed=94s
Iteration 34500: Inserts=1035000, Updates=690000, Selects=1725000, Elapsed=94s
Iteration 34600: Inserts=1038000, Updates=692000, Selects=1730000, Elapsed=95s
Iteration 34700: Inserts=1041000, Updates=694000, Selects=1735000, Elapsed=95s
Iteration 34800: Inserts=1044000, Updates=696000, Selects=1740000, Elapsed=95s
Iteration 34900: Inserts=1047000, Updates=698000, Selects=1745000, Elapsed=96s
Iteration 35000: Inserts=1050000, Updates=700000, Selects=1750000, Elapsed=96s
Iteration 35100: Inserts=1053000, Updates=702000, Selects=1755000, Elapsed=97s
Iteration 35200: Inserts=1056000, Updates=704000, Selects=1760000, Elapsed=97s
Iteration 35300: Inserts=1059000, Updates=706000, Selects=1765000, Elapsed=97s
Iteration 35400: Inserts=1062000, Updates=708000, Selects=1770000, Elapsed=98s
Iteration 35500: Inserts=1065000, Updates=710000, Selects=1775000, Elapsed=98s
Iteration 35600: Inserts=1068000, Updates=712000, Selects=1780000, Elapsed=98s
Iteration 35700: Inserts=1071000, Updates=714000, Selects=1785000, Elapsed=99s
Iteration 35800: Inserts=1074000, Updates=716000, Selects=1790000, Elapsed=99s
Iteration 35900: Inserts=1077000, Updates=718000, Selects=1795000, Elapsed=99s
Iteration 36000: Inserts=1080000, Updates=720000, Selects=1800000, Elapsed=100s
Iteration 36100: Inserts=1083000, Updates=722000, Selects=1805000, Elapsed=100s
Iteration 36200: Inserts=1086000, Updates=724000, Selects=1810000, Elapsed=101s
Iteration 36300: Inserts=1089000, Updates=726000, Selects=1815000, Elapsed=101s
Iteration 36400: Inserts=1092000, Updates=728000, Selects=1820000, Elapsed=101s
Iteration 36500: Inserts=1095000, Updates=730000, Selects=1825000, Elapsed=102s
Iteration 36600: Inserts=1098000, Updates=732000, Selects=1830000, Elapsed=102s
Iteration 36700: Inserts=1101000, Updates=734000, Selects=1835000, Elapsed=102s
Iteration 36800: Inserts=1104000, Updates=736000, Selects=1840000, Elapsed=103s
Iteration 36900: Inserts=1107000, Updates=738000, Selects=1845000, Elapsed=103s
Iteration 37000: Inserts=1110000, Updates=740000, Selects=1850000, Elapsed=103s
Iteration 37100: Inserts=1113000, Updates=742000, Selects=1855000, Elapsed=104s
Iteration 37200: Inserts=1116000, Updates=744000, Selects=1860000, Elapsed=104s
Iteration 37300: Inserts=1119000, Updates=746000, Selects=1865000, Elapsed=105s
Iteration 37400: Inserts=1122000, Updates=748000, Selects=1870000, Elapsed=105s
Iteration 37500: Inserts=1125000, Updates=750000, Selects=1875000, Elapsed=105s
Iteration 37600: Inserts=1128000, Updates=752000, Selects=1880000, Elapsed=106s
Iteration 37700: Inserts=1131000, Updates=754000, Selects=1885000, Elapsed=106s
Iteration 37800: Inserts=1134000, Updates=756000, Selects=1890000, Elapsed=107s
Iteration 37900: Inserts=1137000, Updates=758000, Selects=1895000, Elapsed=107s
Iteration 38000: Inserts=1140000, Updates=760000, Selects=1900000, Elapsed=107s
Iteration 38100: Inserts=1143000, Updates=762000, Selects=1905000, Elapsed=108s
Iteration 38200: Inserts=1146000, Updates=764000, Selects=1910000, Elapsed=108s
Iteration 38300: Inserts=1149000, Updates=766000, Selects=1915000, Elapsed=108s
Iteration 38400: Inserts=1152000, Updates=768000, Selects=1920000, Elapsed=109s
Iteration 38500: Inserts=1155000, Updates=770000, Selects=1925000, Elapsed=109s
Iteration 38600: Inserts=1158000, Updates=772000, Selects=1930000, Elapsed=110s
Iteration 38700: Inserts=1161000, Updates=774000, Selects=1935000, Elapsed=110s
Iteration 38800: Inserts=1164000, Updates=776000, Selects=1940000, Elapsed=110s
Iteration 38900: Inserts=1167000, Updates=778000, Selects=1945000, Elapsed=111s
Iteration 39000: Inserts=1170000, Updates=780000, Selects=1950000, Elapsed=111s
Iteration 39100: Inserts=1173000, Updates=782000, Selects=1955000, Elapsed=111s
Iteration 39200: Inserts=1176000, Updates=784000, Selects=1960000, Elapsed=112s
Iteration 39300: Inserts=1179000, Updates=786000, Selects=1965000, Elapsed=112s
Iteration 39400: Inserts=1182000, Updates=788000, Selects=1970000, Elapsed=113s
Iteration 39500: Inserts=1185000, Updates=790000, Selects=1975000, Elapsed=113s
Iteration 39600: Inserts=1188000, Updates=792000, Selects=1980000, Elapsed=113s
Iteration 39700: Inserts=1191000, Updates=794000, Selects=1985000, Elapsed=114s
Iteration 39800: Inserts=1194000, Updates=796000, Selects=1990000, Elapsed=114s
Iteration 39900: Inserts=1197000, Updates=798000, Selects=1995000, Elapsed=115s
Iteration 40000: Inserts=1200000, Updates=800000, Selects=2000000, Elapsed=115s
Iteration 40100: Inserts=1203000, Updates=802000, Selects=2005000, Elapsed=115s
Iteration 40200: Inserts=1206000, Updates=804000, Selects=2010000, Elapsed=116s
Iteration 40300: Inserts=1209000, Updates=806000, Selects=2015000, Elapsed=116s
Iteration 40400: Inserts=1212000, Updates=808000, Selects=2020000, Elapsed=116s
Iteration 40500: Inserts=1215000, Updates=810000, Selects=2025000, Elapsed=117s
Iteration 40600: Inserts=1218000, Updates=812000, Selects=2030000, Elapsed=117s
Iteration 40700: Inserts=1221000, Updates=814000, Selects=2035000, Elapsed=118s
Iteration 40800: Inserts=1224000, Updates=816000, Selects=2040000, Elapsed=118s
Iteration 40900: Inserts=1227000, Updates=818000, Selects=2045000, Elapsed=118s
Iteration 41000: Inserts=1230000, Updates=820000, Selects=2050000, Elapsed=119s
Iteration 41100: Inserts=1233000, Updates=822000, Selects=2055000, Elapsed=119s
Iteration 41200: Inserts=1236000, Updates=824000, Selects=2060000, Elapsed=119s
Iteration 41300: Inserts=1239000, Updates=826000, Selects=2065000, Elapsed=120s
=== Workload Complete ===
Duration: 120 seconds
Iterations: 41344
Total Inserts: 1240320
Total Updates: 826880
Total Selects: 2067200
Operations/sec: 34453.25
Workload ended at: 2026-04-23 11:27:37

PL/SQL procedure successfully completed.

Elapsed: 00:02:00.01
[2026-04-23 11:27:37] Workload execution completed
[2026-04-23 11:27:37] Actual duration: 120 seconds
[2026-04-23 11:27:37] Collecting final statistics...
[2026-04-23 11:27:37] Final order count: 1250320
[2026-04-23 11:27:37] 
[2026-04-23 11:27:37] === Workload Execution Summary ===
[2026-04-23 11:27:37] Target: FREEPDB1
[2026-04-23 11:27:37] Duration: 120 seconds
[2026-04-23 11:27:37] Final order count: 1250320
[2026-04-23 11:27:37] Log file: /tmp/workload_results.log
[2026-04-23 11:27:37] ===================================
